Term,M_univ,K_term,n_sel,x_overlap,expected,p,FDR
regulation of release of sequestered calcium ion into cytosol (GO:0051279),19269,46,99,0,0.23633815973844,1.0,1.0
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880),19269,21,99,0,0.10789350770667912,1.0,1.0
regulation of respiratory burst (GO:0060263),19269,8,99,0,0.04110228865016348,1.0,1.0
regulation of respiratory burst involved in inflammatory response (GO:0060264),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of respiratory gaseous exchange by nervous system process (GO:0002087),19269,4,99,0,0.02055114432508174,1.0,1.0
regulation of respiratory system process (GO:0044065),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of response to biotic stimulus (GO:0002831),19269,26,99,0,0.13358243811303128,1.0,1.0
regulation of response to cytokine stimulus (GO:0060759),19269,19,99,0,0.09761793554413825,1.0,1.0
regulation of response to DNA damage stimulus (GO:2001020),19269,36,99,0,0.18496029892573562,1.0,1.0
regulation of response to endoplasmic reticulum stress (GO:1905897),19269,11,99,0,0.05651564689397477,1.0,1.0
regulation of response to external stimulus (GO:0032101),19269,111,99,0,0.5702942550210183,1.0,1.0
regulation of response to interferon-gamma (GO:0060330),19269,14,99,0,0.07192900513778608,1.0,1.0
regulation of response to oxidative stress (GO:1902882),19269,8,99,0,0.04110228865016348,1.0,1.0
regulation of response to reactive oxygen species (GO:1901031),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of response to stress (GO:0080134),19269,12,99,0,0.06165343297524521,1.0,1.0
regulation of response to wounding (GO:1903034),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of resting membrane potential (GO:0060075),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of retinal ganglion cell axon guidance (GO:0090259),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of retinoic acid receptor signaling pathway (GO:0048385),19269,14,99,0,0.07192900513778608,1.0,1.0
"regulation of retrograde protein transport, ER to cytosol (GO:1904152)",19269,12,99,0,0.06165343297524521,1.0,1.0
"regulation of retrograde transport, endosome to Golgi (GO:1905279)",19269,4,99,0,0.02055114432508174,1.0,1.0
regulation of Rho protein signal transduction (GO:0035023),19269,62,99,0,0.3185427370387669,1.0,1.0
regulation of rhodopsin mediated signaling pathway (GO:0022400),19269,22,99,0,0.11303129378794954,1.0,1.0
regulation of ribonuclease activity (GO:0060700),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of ribonucleoprotein complex localization (GO:2000197),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of RNA biosynthetic process (GO:2001141),19269,8,99,0,0.04110228865016348,1.0,1.0
regulation of RNA export from nucleus (GO:0046831),19269,11,99,0,0.05651564689397477,1.0,1.0
regulation of RNA metabolic process (GO:0051252),19269,54,99,0,0.2774404483886035,1.0,1.0
regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903025),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045898),19269,10,99,0,0.051377860812704346,1.0,1.0
regulation of RNA splicing (GO:0043484),19269,62,99,0,0.3185427370387669,1.0,1.0
regulation of rRNA processing (GO:2000232),19269,13,99,0,0.06679121905651564,1.0,1.0
regulation of ruffle assembly (GO:1900027),19269,21,99,0,0.10789350770667912,1.0,1.0
regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314),19269,22,99,0,0.11303129378794954,1.0,1.0
regulation of saliva secretion (GO:0046877),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of sarcomere organization (GO:0060297),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of secretion (GO:0051046),19269,15,99,0,0.07706679121905652,1.0,1.0
regulation of secretion by cell (GO:1903530),19269,50,99,0,0.25688930406352173,1.0,1.0
regulation of sensory perception (GO:0051931),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of sensory perception of pain (GO:0051930),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of sequestering of calcium ion (GO:0051282),19269,11,99,0,0.05651564689397477,1.0,1.0
regulation of sequestering of triglyceride (GO:0010889),19269,15,99,0,0.07706679121905652,1.0,1.0
regulation of sequestering of zinc ion (GO:0061088),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of serine-type endopeptidase activity (GO:1900003),19269,4,99,0,0.02055114432508174,1.0,1.0
regulation of short-term neuronal synaptic plasticity (GO:0048172),19269,11,99,0,0.05651564689397477,1.0,1.0
regulation of signal transduction (GO:0009966),19269,179,99,0,0.9196637085474078,1.0,1.0
regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045091),19269,14,99,0,0.07192900513778608,1.0,1.0
regulation of sister chromatid cohesion (GO:0007063),19269,10,99,0,0.051377860812704346,1.0,1.0
regulation of skeletal muscle cell differentiation (GO:2001014),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of skeletal muscle contraction (GO:0014819),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of skeletal muscle fiber development (GO:0048742),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of skeletal muscle satellite cell proliferation (GO:0014842),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of skeletal muscle tissue development (GO:0048641),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of SMAD protein signal transduction (GO:0060390),19269,22,99,0,0.11303129378794954,1.0,1.0
regulation of small GTPase mediated signal transduction (GO:0051056),19269,119,99,0,0.6113965436711817,1.0,1.0
regulation of small molecule metabolic process (GO:0062012),19269,26,99,0,0.13358243811303128,1.0,1.0
regulation of smooth muscle cell apoptotic process (GO:0034391),19269,8,99,0,0.04110228865016348,1.0,1.0
regulation of smooth muscle cell differentiation (GO:0051150),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of smooth muscle cell migration (GO:0014910),19269,19,99,0,0.09761793554413825,1.0,1.0
regulation of smooth muscle cell proliferation (GO:0048660),19269,47,99,0,0.24147594581971044,1.0,1.0
regulation of smooth muscle contraction (GO:0006940),19269,20,99,0,0.10275572162540869,1.0,1.0
regulation of smoothened signaling pathway (GO:0008589),19269,45,99,0,0.23120037365716953,1.0,1.0
regulation of SNARE complex assembly (GO:0035542),19269,4,99,0,0.02055114432508174,1.0,1.0
regulation of snRNA transcription by RNA polymerase II (GO:1905380),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of sodium ion transmembrane transport (GO:1902305),19269,27,99,0,0.13872022419430174,1.0,1.0
regulation of sodium ion transmembrane transporter activity (GO:2000649),19269,37,99,0,0.19009808500700606,1.0,1.0
regulation of sodium ion transport (GO:0002028),19269,34,99,0,0.17468472676319477,1.0,1.0
regulation of spindle assembly (GO:0090169),19269,23,99,0,0.11816907986922,1.0,1.0
regulation of spindle organization (GO:0090224),19269,17,99,0,0.08734236338159738,1.0,1.0
regulation of sprouting angiogenesis (GO:1903670),19269,30,99,0,0.15413358243811304,1.0,1.0
regulation of stem cell division (GO:2000035),19269,8,99,0,0.04110228865016348,1.0,1.0
regulation of stem cell population maintenance (GO:2000036),19269,19,99,0,0.09761793554413825,1.0,1.0
regulation of stem cell proliferation (GO:0072091),19269,15,99,0,0.07706679121905652,1.0,1.0
regulation of steroid biosynthetic process (GO:0050810),19269,16,99,0,0.08220457730032696,1.0,1.0
regulation of steroid metabolic process (GO:0019218),19269,22,99,0,0.11303129378794954,1.0,1.0
regulation of sterol biosynthetic process (GO:0106118),19269,8,99,0,0.04110228865016348,1.0,1.0
regulation of sterol transport (GO:0032371),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of store-operated calcium entry (GO:2001256),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of stress fiber assembly (GO:0051492),19269,68,99,0,0.34936945352638954,1.0,1.0
regulation of stress-activated MAPK cascade (GO:0032872),19269,43,99,0,0.2209248014946287,1.0,1.0
regulation of stress-activated protein kinase signaling cascade (GO:0070302),19269,10,99,0,0.051377860812704346,1.0,1.0
regulation of striated muscle cell differentiation (GO:0051153),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of striated muscle contraction (GO:0006942),19269,28,99,0,0.14385801027557216,1.0,1.0
regulation of striated muscle tissue development (GO:0016202),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of superoxide anion generation (GO:0032928),19269,15,99,0,0.07706679121905652,1.0,1.0
regulation of superoxide metabolic process (GO:0090322),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of supramolecular fiber organization (GO:1902903),19269,20,99,0,0.10275572162540869,1.0,1.0
regulation of synapse assembly (GO:0051963),19269,39,99,0,0.20037365716954694,1.0,1.0
regulation of synapse maturation (GO:0090128),19269,9,99,0,0.046240074731433906,1.0,1.0
regulation of synapse organization (GO:0050807),19269,18,99,0,0.09248014946286781,1.0,1.0
regulation of synapse structural plasticity (GO:0051823),19269,4,99,0,0.02055114432508174,1.0,1.0
"regulation of synaptic transmission, GABAergic (GO:0032228)",19269,15,99,0,0.07706679121905652,1.0,1.0
regulation of synaptic vesicle exocytosis (GO:2000300),19269,16,99,0,0.08220457730032696,1.0,1.0
regulation of synaptic vesicle priming (GO:0010807),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of system process (GO:0044057),19269,3,99,0,0.015413358243811303,1.0,1.0
regulation of systemic arterial blood pressure (GO:0003073),19269,15,99,0,0.07706679121905652,1.0,1.0
regulation of systemic arterial blood pressure by endothelin (GO:0003100),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of systemic arterial blood pressure by hormone (GO:0001990),19269,14,99,0,0.07192900513778608,1.0,1.0
regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of T cell activation (GO:0050863),19269,46,99,0,0.23633815973844,1.0,1.0
regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of T cell apoptotic process (GO:0070232),19269,10,99,0,0.051377860812704346,1.0,1.0
regulation of T cell chemotaxis (GO:0010819),19269,12,99,0,0.06165343297524521,1.0,1.0
regulation of T cell cytokine production (GO:0002724),19269,17,99,0,0.08734236338159738,1.0,1.0
regulation of T cell differentiation (GO:0045580),19269,34,99,0,0.17468472676319477,1.0,1.0
regulation of T cell differentiation in thymus (GO:0033081),19269,12,99,0,0.06165343297524521,1.0,1.0
regulation of T cell mediated cytotoxicity (GO:0001914),19269,27,99,0,0.13872022419430174,1.0,1.0
regulation of T cell mediated immune response to tumor cell (GO:0002840),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of T cell mediated immunity (GO:0002709),19269,10,99,0,0.051377860812704346,1.0,1.0
regulation of T cell migration (GO:2000404),19269,18,99,0,0.09248014946286781,1.0,1.0
regulation of T cell proliferation (GO:0042129),19269,71,99,0,0.36478281177020083,1.0,1.0
regulation of T cell receptor signaling pathway (GO:0050856),19269,29,99,0,0.1489957963568426,1.0,1.0
regulation of T cell tolerance induction (GO:0002664),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of t-circle formation (GO:1904429),19269,4,99,0,0.02055114432508174,1.0,1.0
regulation of T-helper 1 cell cytokine production (GO:2000554),19269,4,99,0,0.02055114432508174,1.0,1.0
regulation of T-helper 1 cell differentiation (GO:0045625),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of T-helper 1 type immune response (GO:0002825),19269,8,99,0,0.04110228865016348,1.0,1.0
regulation of T-helper 17 cell differentiation (GO:2000319),19269,9,99,0,0.046240074731433906,1.0,1.0
regulation of T-helper 17 cell lineage commitment (GO:2000328),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of T-helper 17 type immune response (GO:2000316),19269,9,99,0,0.046240074731433906,1.0,1.0
regulation of T-helper 2 cell cytokine production (GO:2000551),19269,8,99,0,0.04110228865016348,1.0,1.0
regulation of T-helper 2 cell differentiation (GO:0045628),19269,8,99,0,0.04110228865016348,1.0,1.0
regulation of T-helper cell differentiation (GO:0045622),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of tau-protein kinase activity (GO:1902947),19269,10,99,0,0.051377860812704346,1.0,1.0
regulation of telomerase activity (GO:0051972),19269,43,99,0,0.2209248014946287,1.0,1.0
regulation of telomerase RNA localization to Cajal body (GO:1904872),19269,17,99,0,0.08734236338159738,1.0,1.0
regulation of telomere capping (GO:1904353),19269,22,99,0,0.11303129378794954,1.0,1.0
regulation of telomere maintenance (GO:0032204),19269,23,99,0,0.11816907986922,1.0,1.0
regulation of telomere maintenance via telomerase (GO:0032210),19269,47,99,0,0.24147594581971044,1.0,1.0
regulation of telomere maintenance via telomere lengthening (GO:1904356),19269,16,99,0,0.08220457730032696,1.0,1.0
regulation of thymocyte apoptotic process (GO:0070243),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of tissue remodeling (GO:0034103),19269,19,99,0,0.09761793554413825,1.0,1.0
regulation of toll-like receptor 2 signaling pathway (GO:0034135),19269,10,99,0,0.051377860812704346,1.0,1.0
regulation of toll-like receptor 3 signaling pathway (GO:0034139),19269,8,99,0,0.04110228865016348,1.0,1.0
regulation of toll-like receptor 4 signaling pathway (GO:0034143),19269,20,99,0,0.10275572162540869,1.0,1.0
regulation of toll-like receptor 7 signaling pathway (GO:0034155),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of toll-like receptor 9 signaling pathway (GO:0034163),19269,10,99,0,0.051377860812704346,1.0,1.0
regulation of toll-like receptor signaling pathway (GO:0034121),19269,25,99,0,0.12844465203176086,1.0,1.0
regulation of tooth mineralization (GO:0070170),19269,4,99,0,0.02055114432508174,1.0,1.0
regulation of TOR signaling (GO:0032006),19269,55,99,0,0.2825782344698739,1.0,1.0
regulation of trans-synaptic signaling (GO:0099177),19269,31,99,0,0.15927136851938345,1.0,1.0
regulation of transcription by RNA polymerase I (GO:0006356),19269,16,99,0,0.08220457730032696,1.0,1.0
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243),19269,23,99,0,0.11816907986922,1.0,1.0
regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901836),19269,10,99,0,0.051377860812704346,1.0,1.0
regulation of transcription regulatory region DNA binding (GO:2000677),19269,24,99,0,0.12330686595049042,1.0,1.0
regulation of transferase activity (GO:0051338),19269,14,99,0,0.07192900513778608,1.0,1.0
regulation of transforming growth factor beta activation (GO:1901388),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of transforming growth factor beta production (GO:0071634),19269,17,99,0,0.08734236338159738,1.0,1.0
regulation of transforming growth factor beta1 production (GO:0032908),19269,6,99,0,0.030826716487622606,1.0,1.0
regulation of transforming growth factor beta2 production (GO:0032909),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of translational elongation (GO:0006448),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of translational termination (GO:0006449),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),19269,28,99,0,0.14385801027557216,1.0,1.0
regulation of transmembrane transport (GO:0034762),19269,30,99,0,0.15413358243811304,1.0,1.0
regulation of transmembrane transporter activity (GO:0022898),19269,7,99,0,0.03596450256889304,1.0,1.0
regulation of transmission of nerve impulse (GO:0051969),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of transposition (GO:0010528),19269,20,99,0,0.10275572162540869,1.0,1.0
regulation of triglyceride biosynthetic process (GO:0010866),19269,13,99,0,0.06679121905651564,1.0,1.0
regulation of triglyceride catabolic process (GO:0010896),19269,12,99,0,0.06165343297524521,1.0,1.0
regulation of triglyceride metabolic process (GO:0090207),19269,5,99,0,0.025688930406352173,1.0,1.0
regulation of trophoblast cell migration (GO:1901163),19269,11,99,0,0.05651564689397477,1.0,1.0
